,correction_factor,p_grid,simulated_readings,t_grid
0,0.970507572948,720.0,0.293593805837,273
1,0.97720697209,720.0,0.295620479452,275
2,0.983744767618,720.0,0.297598265432,277
3,0.990086974132,720.0,0.299516882658,279
4,0.996316976275,720.0,0.301401556297,281
5,1.00239320125,720.0,0.303239709926,283
6,1.00828833628,720.0,0.305023080995,285
7,1.014058849,720.0,0.306768751858,287
8,1.01967751481,720.0,0.308468486639,289
9,1.0251456516,720.0,0.310122684027,291
10,1.03045648746,720.0,0.311729295409,293
11,1.03563040433,720.0,0.31329448664,295
12,1.04061414398,720.0,0.314802146274,297
13,1.04549107425,720.0,0.316277494388,299
14,1.05019024189,720.0,0.317699066515,301
15,1.05477802697,720.0,0.319086943662,303
16,1.05922490353,720.0,0.320432193765,305
17,1.06353126406,720.0,0.321734935559,307
18,0.966776713479,722.5,0.292465162166,273
19,0.973459789413,722.5,0.294486897753,275
20,0.979982348012,722.5,0.296460074322,277
21,0.986310190509,722.5,0.298374346207,279
22,0.992525576968,722.5,0.300254598372,281
23,0.998588151707,722.5,0.302088622588,283
24,1.00446999788,722.5,0.303867973572,285
25,1.01022784671,722.5,0.305609813408,287
26,1.01583474637,722.5,0.307305988745,289
27,1.02129138142,722.5,0.308956706673,291
28,1.0265907502,722.5,0.310559849083,293
29,1.03175413535,722.5,0.312121854304,295
30,1.03672755245,722.5,0.313626391204,297
31,1.04159536239,722.5,0.315098980276,299
32,1.04628530121,722.5,0.316517760538,301
33,1.05086471601,722.5,0.317903105543,303
34,1.05530347922,722.5,0.31924590123,305
35,1.05960239521,722.5,0.320546390937,307
36,0.963062996932,725.0,0.291341704497,273
37,0.969730090551,725.0,0.293358605183,275
38,0.976237355189,725.0,0.295327155088,277
39,0.98254993369,725.0,0.297236809375,279
40,0.988751528575,725.0,0.299112889372,281
41,0.99479991458,725.0,0.300942621273,283
42,1.00066883141,725.0,0.302718060927,285
43,1.00641377442,725.0,0.304455996548,287
44,1.01200812637,725.0,0.306148376007,289
45,1.01745320377,725.0,0.307795597565,291
46,1.02274178427,725.0,0.309395476348,293
47,1.02789456344,725.0,0.310954273095,295
48,1.03285822205,725.0,0.312455857899,297
49,1.03771598937,725.0,0.31392540892,299
50,1.04239734657,725.0,0.315341593106,301
51,1.04696809154,725.0,0.316724315353,303
52,1.05139866758,725.0,0.318064634292,305
53,1.05569009352,725.0,0.319362858138,307
54,0.959366350598,727.5,0.290223410837,273
55,0.966017184229,727.5,0.292235392621,275
56,0.972509054256,727.5,0.294199285414,277
57,0.978806516624,727.5,0.296104366832,279
58,0.984993982644,727.5,0.297976172626,281
59,0.991028513498,727.5,0.299801713126,283
60,0.996884332488,727.5,0.301573190476,285
61,1.00261683025,727.5,0.303307361214,287
62,1.0081991906,727.5,0.304996113026,289
63,1.01363260014,727.5,0.306639804873,291
64,1.01890996742,727.5,0.308236291482,293
65,1.02405219451,727.5,0.309791896058,295
66,1.02900582083,727.5,0.311290445936,297
67,1.03385418348,727.5,0.312757151897,299
68,1.03852603708,727.5,0.314170461092,301
69,1.04308825629,727.5,0.315550604163,303
70,1.04751080894,727.5,0.3168884959,305
71,1.05179445333,727.5,0.318184365706,307
72,0.955686276365,730.0,0.289110130498,273
73,0.962320839722,730.0,0.291117190268,275
74,0.96879746578,730.0,0.293076471521,277
75,0.975080376088,730.0,0.294977150712,279
76,0.981253112607,730.0,0.2968445006,281
77,0.987274378508,730.0,0.298666028243,283
78,0.993116833476,730.0,0.300433462766,285
79,0.998836404545,730.0,0.302163722977,287
80,1.00440668009,730.0,0.303848818944,289
81,1.00982876553,730.0,0.305489085072,291
82,1.01509491033,730.0,0.307082176706,293
83,1.02022658524,730.0,0.308634589082,295
84,1.02516971669,730.0,0.310129964096,297
85,1.03000880166,730.0,0.311593863411,299
86,1.03467122634,730.0,0.313004320212,301
87,1.03922469659,730.0,0.314381816584,303
88,1.04363910795,730.0,0.315717245456,305
89,1.04791504311,730.0,0.317010783097,307
90,0.952022693589,732.5,0.288001839084,273
91,0.958641717944,732.5,0.290004198062,275
92,0.965102605955,732.5,0.291958718308,277
93,0.971370700841,732.5,0.293854915601,279
94,0.977529648058,732.5,0.295718094008,281
95,0.983536614014,732.5,0.297535295692,283
96,0.989365808621,732.5,0.299298718748,285
97,0.99507262592,732.5,0.301025120743,287
98,1.00063089309,732.5,0.302706583988,289
99,1.00604124508,732.5,0.304343300564,291
100,1.01129636128,732.5,0.305933055871,293
101,1.01641757639,732.5,0.307482303992,295
102,1.02135029313,732.5,0.308974528393,297
103,1.02617971422,732.5,0.310435504232,299
104,1.03083301551,732.5,0.311843201064,301
105,1.03537824735,732.5,0.313218205187,303
106,1.03978421109,732.5,0.314551078521,305
107,1.04405223246,732.5,0.315842222117,307
108,0.948376101245,735.0,0.286898687543,273
109,0.954978965546,735.0,0.28889615785,275
110,0.961424543436,735.0,0.290846046544,277
111,0.967677833357,735.0,0.292737765102,279
112,0.973822026926,735.0,0.294596480298,281
113,0.979815714295,735.0,0.296409665002,283
114,0.985631441404,735.0,0.298169013927,285
115,0.991326007952,735.0,0.299891709877,287
116,0.996871767181,735.0,0.301569389272,289
117,1.00227056908,735.0,0.303202611763,291
118,1.00751449682,735.0,0.304788982387,293
119,1.01262470731,735.0,0.306334901437,295
120,1.01754774979,735.0,0.307824199222,297
121,1.0223675163,735.0,0.3092822544,299
122,1.02701147221,735.0,0.310687124108,301
123,1.03154775629,735.0,0.312059421393,303
124,1.0359458075,735.0,0.313389901061,305
125,1.04020564577,735.0,0.314678569141,307
126,0.944745512851,737.5,0.285800377449,273
127,0.951332659603,737.5,0.28779309295,275
128,0.957763050825,737.5,0.289738387438,277
129,0.964001467988,737.5,0.291625606753,279
130,0.970131558719,737.5,0.293480055619,281
131,0.976111118361,737.5,0.295288966462,283
132,0.981913888101,737.5,0.29704439558,285
133,0.987595735155,737.5,0.298763243683,287
134,0.993129038757,737.5,0.300437155055,289
135,0.998516084955,737.5,0.302066821263,291
136,1.00374887477,737.5,0.303649822489,293
137,1.00884872409,737.5,0.305192607123,295
138,1.01376170715,737.5,0.306678861774,297
139,1.01857142199,737.5,0.308133876163,299
140,1.02320619,737.5,0.309535966387,301
141,1.02773389848,737.5,0.310905669418,303
142,1.0321234131,737.5,0.312233566633,305
143,1.0363762359,737.5,0.313520112422,307
144,0.94113260404,740.0,0.284707415707,273
145,0.947703290731,740.0,0.28669515178,275
146,0.954118227621,740.0,0.288635771089,277
147,0.960341660532,740.0,0.290518457433,279
148,0.966457181707,740.0,0.292368498779,281
149,0.972423184715,740.0,0.294173308527,283
150,0.978212508366,740.0,0.295924669991,285
151,0.983881357311,740.0,0.297639585962,287
152,0.989403327051,740.0,0.299310068663,289
153,0.994778387671,740.0,0.300936109044,291
154,1.0,740.0,0.302515728904,293
155,1.00508867727,740.0,0.304055133819,295
156,1.00999147332,740.0,0.305538306737,297
157,1.01479173832,740.0,0.306990462403,299
158,1.01941754301,740.0,0.30838984108,301
159,1.02393620974,740.0,0.309756808839,303
160,1.02831747739,740.0,0.311082211219,305
161,1.03256222284,740.0,0.312366313482,307
162,0.937534984254,742.5,0.283619079135,273
163,0.944090249097,742.5,0.285602149857,275
164,0.950489692768,742.5,0.287538082223,277
165,0.956698142111,742.5,0.289416235802,279
166,0.962799438541,742.5,0.291261973939,281
167,0.968751481047,742.5,0.293062560416,283
168,0.974527890995,742.5,0.294810015282,285
169,0.980184303503,742.5,0.296521169035,287
170,0.985693156315,742.5,0.298187683658,289
171,0.991056954838,742.5,0.299810317078,291
172,0.99626758721,742.5,0.301386615328,293
173,1.00134544817,742.5,0.302922748138,295
174,1.00623822431,742.5,0.304402889877,297
175,1.01102849015,742.5,0.30585202064,299
176,1.01564499342,742.5,0.307248585492,301
177,1.02015504486,742.5,0.308612946992,303
178,1.02452784479,742.5,0.309935787748,305
179,1.02876464167,742.5,0.311217485445,307
180,0.933954109948,745.0,0.282535808334,273
181,0.94049307932,745.0,0.28451394942,275
182,0.946877057572,745.0,0.286445203254,277
183,0.953070913406,745.0,0.288318942066,279
184,0.959158275836,745.0,0.290160464949,281
185,0.965096170019,745.0,0.291956771336,283
186,0.970859623078,745.0,0.293700306539,285
187,0.976502973349,745.0,0.29540750876,287
188,0.98199994375,745.0,0.297070428767,289
189,0.987351788606,745.0,0.298689446015,291
190,0.992550763225,745.0,0.300262217611,293
191,0.997618336067,745.0,0.301795238103,295
192,1.00250050623,745.0,0.30327217137,297
193,1.00728174686,745.0,0.304718571862,299
194,1.01188838346,745.0,0.306112151892,301
195,1.0163898079,745.0,0.307473903587,303
196,1.02075435215,745.0,0.308794246873,305
197,1.02498317248,745.0,0.310073531536,307
198,0.930389612019,747.5,0.281457491645,273
199,0.936912645071,747.5,0.283430811743,275
200,0.9432811039,747.5,0.285357370708,277
201,0.949460104726,747.5,0.287226615647,279
202,0.955532741262,747.5,0.289063683714,281
203,0.961457633272,747.5,0.29085605674,283
204,0.967207138631,747.5,0.292595372544,285
205,0.972837890102,747.5,0.29429876343,287
206,0.97832258786,747.5,0.29595797077,289
207,0.983662629627,747.5,0.297573417397,291
208,0.988850530002,747.5,0.299142838861,293
209,0.993907598303,747.5,0.300672681564,295
210,0.998779474461,747.5,0.302146500731,297
211,1.00355000676,747.5,0.303589661787,299
212,1.00814811387,747.5,0.304980661511,301
213,1.01264059118,747.5,0.306339706558,303
214,1.01699671112,747.5,0.307657501358,305
215,1.02121740131,747.5,0.308934326527,307
216,0.926841371872,750.0,0.28038409319,273
217,0.933348422194,750.0,0.282352578261,275
218,0.939701395833,750.0,0.284274452713,277
219,0.94586496199,750.0,0.286139028421,279
220,0.951923697022,750.0,0.287971891066,281
221,0.957834370787,750.0,0.289759962848,283
222,0.963571115504,750.0,0.291495418358,285
223,0.969189115384,750.0,0.293194951686,287
224,0.97466130951,750.0,0.294850376481,289
225,0.979989745936,750.0,0.29646231231,291
226,0.985166545565,750.0,0.298028375624,293
227,0.990212517995,750.0,0.299554861651,295
228,0.99507432444,750.0,0.301025634572,297
229,0.99983516164,750.0,0.302465862707,299
230,1.00442360957,750.0,0.303853940378,301
231,1.00890731886,750.0,0.30521033296,303
232,1.0132549458,750.0,0.306525558493,305
233,1.01746799068,750.0,0.307800070836,307
234,0.923308921692,752.5,0.279315471449,273
235,0.929799724102,752.5,0.281279041272,275
236,0.93613740771,752.5,0.283196290248,277
237,0.942286550102,752.5,0.285056502541,279
238,0.948330587328,752.5,0.286884918868,281
239,0.954227964273,752.5,0.288668968153,283
240,0.959951016114,752.5,0.290400281352,285
241,0.965556001902,752.5,0.292095877713,287
242,0.971016041999,752.5,0.293747625723,289
243,0.97633288878,752.5,0.295356055502,291
244,0.981498085505,752.5,0.296918608755,293
245,0.986533505581,752.5,0.298441902529,295
246,0.991385098348,752.5,0.299909585651,297
247,0.996136304952,752.5,0.30134690038,299
248,1.00071533967,752.5,0.302732130407,301
249,1.00519013573,752.5,0.304085826597,303
250,1.00952966031,752.5,0.305398601039,305
251,1.01373461107,752.5,0.306670664784,307
252,0.919792329417,755.0,0.278251646974,273
253,0.926267595457,755.0,0.2802105168,275
254,0.932589705967,755.0,0.282123054669,277
255,0.938724110371,755.0,0.283978808489,279
256,0.9447539083,755.0,0.285802917204,281
257,0.950636920453,755.0,0.287582620914,283
258,0.95634686019,755.0,0.289309967496,285
259,0.961939150183,755.0,0.291001723179,287
260,0.967387221544,755.0,0.292649850458,289
261,0.972692051572,755.0,0.29425464498,291
262,0.977846094052,755.0,0.295813823898,293
263,0.982870584724,755.0,0.297333811356,295
264,0.987711749864,755.0,0.298798339957,297
265,0.992453285089,755.0,0.300232728942,299
266,0.997022815645,755.0,0.301615083809,301
267,1.00148867731,755.0,0.302966077206,303
268,1.00581969968,755.0,0.304276279594,305
269,1.01001616974,755.0,0.305545777794,307
270,0.916291838527,757.5,0.277192693421,273
271,0.92275119126,757.5,0.279146749221,275
272,0.929057882718,757.5,0.281054622584,277
273,0.93517734351,757.5,0.282905855726,279
274,0.941192564563,757.5,0.284725554708,281
275,0.947062034626,757.5,0.286501161722,283
276,0.952758581537,757.5,0.288224456763,285
277,0.958338286821,757.5,0.289912405374,287
278,0.963774199716,757.5,0.291556854526,289
279,0.969067311276,757.5,0.293158104028,291
280,0.974209713906,757.5,0.294713761708,293
281,0.979223518354,757.5,0.296230516415,295
282,0.984054403639,757.5,0.297691935198,297
283,0.988785965523,757.5,0.29912330709,299
284,0.993346240763,757.5,0.300502862078,301
285,0.997803051753,757.5,0.301851117504,303
286,1.00212538097,757.5,0.303158690079,305
287,1.00631441517,757.5,0.304425938813,307
288,0.912807366322,760.0,0.276138585772,273
289,0.919250499427,760.0,0.27808773488,275
290,0.925541953948,760.0,0.27999099883,277
291,0.931646714859,760.0,0.281837785027,279
292,0.937647580857,760.0,0.283653141378,281
293,0.943503059079,760.0,0.28542451564,283
294,0.949186600088,760.0,0.287143876191,285
295,0.954753135915,760.0,0.288827840835,287
296,0.960176508141,760.0,0.290468496237,289
297,0.965457791257,760.0,0.292066167448,291
298,0.970589288972,760.0,0.29361852622,293
299,0.975592284597,760.0,0.295132011088,295
300,0.980412701231,760.0,0.29659026294,297
301,0.985134494612,760.0,0.298018679706,299
302,0.989685567524,760.0,0.299395450845,301
303,0.994133019747,760.0,0.300740875096,303
304,0.998446855481,760.0,0.302045878258,305
305,1.00262798791,760.0,0.303310736582,307
306,0.909338328074,762.5,0.275089147138,273
307,0.91576562967,762.5,0.277033506965,275
308,0.922041734613,762.5,0.278932127426,277
309,0.928131364226,762.5,0.280774336168,279
310,0.934118189417,762.5,0.282585444954,281
311,0.93995976883,762.5,0.284352614608,283
312,0.945629560819,762.5,0.286067815864,285
313,0.951183815369,762.5,0.287748065228,287
314,0.956594920844,762.5,0.289385009745,289
315,0.961864307029,762.5,0.290979081948,291
316,0.966984739999,762.5,0.29252809346,293
317,0.971976456644,762.5,0.294038166259,295
318,0.976786524959,762.5,0.295493287581,297
319,0.98149821247,762.5,0.296918647163,299
320,0.986039930391,762.5,0.298292588271,301
321,0.990478797854,762.5,0.299635415497,303
322,0.994783864741,762.5,0.300937765944,305
323,0.998956800432,762.5,0.302200144626,307
324,0.905885168718,765.0,0.274044512118,273
325,0.912296776271,765.0,0.27598412425,275
326,0.918557164971,765.0,0.277877990301,277
327,0.924631947552,765.0,0.279715707582,279
328,0.930604227687,765.0,0.28152241626,281
329,0.936432138971,765.0,0.28328545109,283
330,0.942089032113,765.0,0.284996750242,285
331,0.947630104388,765.0,0.28667301176,287
332,0.95302883944,765.0,0.28830621403,289
333,0.958286314949,765.0,0.289896683066,291
334,0.963395509024,765.0,0.291442294635,293
335,0.968376328975,765.0,0.292949071013,295
336,0.973176224906,765.0,0.294401115029,297
337,0.977878208435,765.0,0.295823539004,299
338,0.982409995183,765.0,0.297194475775,301
339,0.986839893185,765.0,0.298534589598,303
340,0.991136552867,765.0,0.299834396734,305
341,0.995301398069,765.0,0.301094327916,307
342,0.902447657088,767.5,0.273004610782,273
343,0.908843148641,767.5,0.274939347571,275
344,0.915088474359,767.5,0.276828656833,277
345,0.921148131458,767.5,0.278661798417,279
346,0.92710621566,767.5,0.280464212602,281
347,0.932920187542,767.5,0.282223030544,283
348,0.938563584183,767.5,0.283930246792,285
349,0.94409181229,767.5,0.285602622747,287
350,0.949478080409,767.5,0.287232053573,289
351,0.954724224861,767.5,0.288819094786,291
352,0.959821823458,767.5,0.290361198541,293
353,0.964792271466,767.5,0.291864837243,295
354,0.96958111893,767.5,0.293313538925,297
355,0.974273410209,767.5,0.294733030841,299
356,0.978795952949,767.5,0.296101171155,301
357,0.98321660052,767.5,0.297438486577,303
358,0.987504839605,767.5,0.298735746349,305
359,0.991661393643,767.5,0.299993169324,307
360,0.899025426332,770.0,0.27196933215,273
361,0.905405135113,770.0,0.273899294402,275
362,0.911634962891,770.0,0.275783915293,277
363,0.917679837211,770.0,0.277612584855,279
364,0.923623640183,770.0,0.279410678743,281
365,0.929423827796,770.0,0.281165326726,283
366,0.935053868882,770.0,0.282868502709,285
367,0.940569199206,770.0,0.284536976882,287
368,0.945943574359,770.0,0.286162809899,289
369,0.951177390346,770.0,0.287746121557,291
370,0.956263486797,770.0,0.289284745733,293
371,0.961222928656,770.0,0.290785054902,295
372,0.96600173677,770.0,0.292230719521,297
373,0.970683964297,770.0,0.293647166995,299
374,0.975196863226,770.0,0.295012389904,301
375,0.979608662621,770.0,0.296347028614,303
376,0.983888380943,770.0,0.297641710721,305
377,0.988036642316,770.0,0.298896625034,307
378,0.895618865185,772.5,0.270938793822,273
379,0.901982456861,772.5,0.272863880396,275
380,0.908197038938,772.5,0.274743889223,277
381,0.914226985757,772.5,0.27656804298,279
382,0.920156276689,772.5,0.278361746748,281
383,0.925942815044,772.5,0.280112265617,283
384,0.931559423024,772.5,0.281811377873,285
385,0.937061953922,772.5,0.283475980019,287
386,0.942423882622,772.5,0.285098047788,289
387,0.947645879714,772.5,0.286677784045,291
388,0.952720958555,772.5,0.288213075219,293
389,0.957669194839,772.5,0.289709994526,295
390,0.962437855176,772.5,0.291152589283,297
391,0.967110003197,772.5,0.292565987548,299
392,0.971613639314,772.5,0.29392840831,301
393,0.976016365466,772.5,0.295260302221,303
394,0.980287036176,772.5,0.296552247284,305
395,0.984427149212,772.5,0.297804696597,307
396,0.892227809006,775.0,0.26991294599,273
397,0.898575100471,775.0,0.271833101494,275
398,0.904774366929,775.0,0.273708477105,277
399,0.910789617222,775.0,0.275528184932,279
400,0.916704566184,775.0,0.277317550029,281
401,0.922477275912,775.0,0.27906388552,283
402,0.928080390915,775.0,0.280758915939,285
403,0.933570163165,775.0,0.282419658393,287
404,0.938919821739,775.0,0.284038014256,289
405,0.944129929288,775.0,0.285614153739,291
406,0.949193581457,775.0,0.287145988166,293
407,0.954130972518,775.0,0.288639626621,295
408,0.958889134915,775.0,0.290079045587,297
409,0.963551184949,775.0,0.291489389051,299
410,0.968045157693,775.0,0.292848886492,301
411,0.972438778364,775.0,0.294178025851,303
412,0.976701117866,775.0,0.295467450593,305
413,0.980833174847,775.0,0.296717462822,307
414,0.888851327247,777.5,0.268891507149,273
415,0.895183380876,777.5,0.270807052968,275
416,0.901367141624,777.5,0.272677737858,277
417,0.907367537628,777.5,0.274492952029,279
418,0.913268302504,777.5,0.276278026217,281
419,0.919026640216,777.5,0.278020013947,283
420,0.924616841021,777.5,0.279711137618,285
421,0.930093916558,777.5,0.281368039117,287
422,0.935430848159,777.5,0.28298254487,289
423,0.940629337204,777.5,0.284555169573,291
424,0.945681457483,777.5,0.286083515422,293
425,0.950608092506,777.5,0.287573900007,295
426,0.955355477863,777.5,0.289010058748,297
427,0.960007745482,777.5,0.290417442878,299
428,0.964492078125,777.5,0.291774024036,301
429,0.968876721561,777.5,0.293100447641,303
430,0.973130311568,777.5,0.294387225523,305
431,0.977254155648,777.5,0.29563475322,307
432,0.885490647956,780.0,0.267874848804,273
433,0.891806735983,780.0,0.269785564777,275
434,0.897975096728,780.0,0.271651590924,277
435,0.903960519305,780.0,0.273462275398,279
436,0.909847126382,780.0,0.275243066629,281
437,0.915591564731,780.0,0.276980849583,283
438,0.92116863719,780.0,0.278668001723,285
439,0.926632779943,780.0,0.280320990851,287
440,0.931957377506,780.0,0.281931765364,289
441,0.937143924979,780.0,0.283500777553,291
442,0.942184395158,780.0,0.285025599063,293
443,0.947100065164,780.0,0.286512666558,295
444,0.951836953387,780.0,0.287945649752,297
445,0.956479465071,780.0,0.289350082558,299
446,0.96095428253,780.0,0.290703785223,301
447,0.965329534633,780.0,0.292027367802,303
448,0.969574833833,780.0,0.293311637584,305
449,0.973690118764,780.0,0.294556576005,307
450,0.88214526084,782.5,0.266862816582,273
451,0.88844522331,782.5,0.268768654321,275
452,0.894598259922,782.5,0.270630044677,277
453,0.90056884122,782.5,0.27243623943,279
454,0.906440762596,782.5,0.274212588005,281
455,0.912171713035,782.5,0.275946290654,283
456,0.917735281078,782.5,0.277629357496,285
457,0.923186497882,782.5,0.279278436321,287
458,0.928498994059,782.5,0.280885549974,289
459,0.93367342463,782.5,0.28245089661,291
460,0.938702507382,782.5,0.283972273245,293
461,0.943607656246,782.5,0.285456157929,295
462,0.948333831235,782.5,0.2868859002,297
463,0.95296593362,782.5,0.28828718403,299
464,0.957431261569,782.5,0.289638015969,301
465,0.961797536069,782.5,0.290958882682,303
466,0.966033742018,782.5,0.292240401612,305
467,0.970141026566,782.5,0.293482919791,307
468,0.878814476707,785.0,0.265855201993,273
469,0.88509850559,785.0,0.267756219571,275
470,0.891236265179,785.0,0.269612988386,277
471,0.897192091408,785.0,0.271414719499,279
472,0.903049706627,785.0,0.273186740237,281
473,0.908766817262,785.0,0.274916256128,283
474,0.914316955459,785.0,0.27659526023,285
475,0.919755560108,785.0,0.27824052368,287
476,0.925055194942,785.0,0.279843746574,289
477,0.93021825164,785.0,0.281405652435,291
478,0.935235800481,785.0,0.28292353988,293
479,0.940129651577,785.0,0.284404006811,295
480,0.944845931348,785.0,0.285830755624,297
481,0.949467898071,785.0,0.287228973256,299
482,0.953923459578,785.0,0.288576850693,301
483,0.958280704554,785.0,0.289894985833,303
484,0.962508212247,785.0,0.291173873404,305
485,0.966607023042,785.0,0.292413828139,307
486,0.875498877225,787.5,0.264852180998,273
487,0.881767364764,787.5,0.266748497075,275
488,0.887889597397,787.5,0.268600568743,277
489,0.893830269766,787.5,0.270397715575,279
490,0.899673740628,787.5,0.272165457422,281
491,0.905377116894,787.5,0.27389081845,283
492,0.91091366385,787.5,0.275565710988,285
493,0.916339168104,787.5,0.277207011362,287
494,0.921626967223,787.5,0.278806653767,289
495,0.92677762796,787.5,0.280364809654,291
496,0.931784216867,787.5,0.281879381547,293
497,0.936666567645,787.5,0.283356369451,295
498,0.941372499773,787.5,0.284779987939,297
499,0.945984134337,787.5,0.286175079931,299
500,0.950430642357,787.5,0.287520218545,301
501,0.954778696736,787.5,0.288835573385,303
502,0.958997052562,787.5,0.290111692373,305
503,0.963087733579,787.5,0.291349187722,307
504,0.872198371631,790.0,0.263853726143,273
505,0.878450449818,790.0,0.265745078133,275
506,0.884557322542,790.0,0.267592503186,277
507,0.890483654136,790.0,0.269385311708,279
508,0.896312621125,790.0,0.271148665905,281
509,0.902001995348,790.0,0.272869791096,283
510,0.907525501183,790.0,0.27454073849,285
511,0.912938116647,790.0,0.276178139802,287
512,0.918213431946,790.0,0.277774005655,289
513,0.923352226236,790.0,0.279328571755,291
514,0.92834705589,790.0,0.280839586289,293
515,0.933219013294,790.0,0.282313430034,295
516,0.937913952273,790.0,0.283733722921,297
517,0.942516016675,790.0,0.285125919788,299
518,0.946952288206,790.0,0.286467961704,301
519,0.951291173369,790.0,0.287780542712,303
520,0.95550114527,790.0,0.28905412543,305
521,0.959583228705,790.0,0.290289019876,307
522,0.868912258547,792.5,0.262859625248,273
523,0.875148898076,792.5,0.264746306801,275
524,0.88124035434,792.5,0.266589068133,277
525,0.887151755947,792.5,0.268377360099,279
526,0.892966493311,792.5,0.270136409611,281
527,0.898642066819,792.5,0.271853359868,283
528,0.904151982347,792.5,0.27352019598,285
529,0.909551850378,792.5,0.275153740993,287
530,0.914814676443,792.5,0.276745828656,289
531,0.919941726062,792.5,0.278296841809,291
532,0.924924892828,792.5,0.279804328135,293
533,0.929785851959,792.5,0.28127484473,295
534,0.934470475375,792.5,0.282692016997,297
535,0.93906216507,792.5,0.284081075352,299
536,0.943488910644,792.5,0.285420235516,301
537,0.947818636965,792.5,0.28673004583,303
538,0.952019789527,792.5,0.28800096056,305
539,0.956093381386,792.5,0.28923328617,307
540,0.865641174195,795.0,0.261870070781,273
541,0.871861988512,795.0,0.263751964958,275
542,0.877938074948,795.0,0.265590076676,277
543,0.883834522568,795.0,0.267373844825,279
544,0.889634857836,795.0,0.269128537477,281
545,0.895296642868,795.0,0.270841316502,283
546,0.900793166487,795.0,0.272504101352,285
547,0.906180346019,795.0,0.274133807894,287
548,0.911430644944,795.0,0.275722105901,289
549,0.916545897984,795.0,0.277269550403,291
550,0.921517869741,795.0,0.278773650063,293
551,0.926367447277,795.0,0.280240723546,295
552,0.931041667861,795.0,0.281654748793,297
553,0.935623442498,795.0,0.283040807687,299
554,0.940040249893,795.0,0.284376961396,301
555,0.944360673972,795.0,0.285683957635,303
556,0.948553283448,795.0,0.286952287946,305
557,0.952618662496,795.0,0.288182129053,307
558,0.862384686831,797.5,0.260884932132,273
559,0.868589537181,797.5,0.262761996959,275
560,0.874650603207,797.5,0.264595564766,277
561,0.880532330877,797.5,0.266374879899,279
562,0.886318007981,797.5,0.268125138225,281
563,0.891966088665,797.5,0.26983377147,283
564,0.897449421833,797.5,0.271492566,285
565,0.902823549345,797.5,0.273118324102,287
566,0.908061481409,797.5,0.274702880938,289
567,0.913164531332,797.5,0.276246633805,291
568,0.918125096471,797.5,0.277747282784,293
569,0.922964059564,797.5,0.279211145231,295
570,0.927627203324,797.5,0.280621819565,297
571,0.932198850441,797.5,0.282004814725,299
572,0.936606506588,797.5,0.283338200037,301
573,0.940917460071,797.5,0.284642331272,303
574,0.945100983215,797.5,0.285907912825,305
575,0.949157952796,797.5,0.287135209935,307
